%HTA02.xlt		3 mS Echo Tracking			
%c-PRE	c-DIAM	c-ECG	f-PRE	f-DIAM	f-ECG
129.4824066	6.90199995	-0.02564	135.1299591	8.512000084	-0.05006
129.4067383	6.90500021	-0.03297	135.0571899	8.517999649	-0.05006
129.8607025	6.907999992	-0.035409998	134.9553375	8.524000168	-0.047619998
130.3146667	6.910999775	-0.035409998	134.8825836	8.529999733	-0.05006
133.8328552	6.914000034	-0.03053	134.8098297	8.532999992	-0.05006
133.5680389	6.916999817	-0.02808	134.7370758	8.536999702	-0.054949999
133.189743	6.919000149	-0.02564	134.6352234	8.539999962	-0.057390001
133.0005951	6.921999931	-0.02808	134.5187988	8.543000221	-0.057390001
132.7357788	6.925000191	-0.035409998	134.4169464	8.545999527	-0.054949999
132.4709625	6.927000046	-0.042739999	134.315094	8.548000336	-0.047619998
132.168335	6.928999901	-0.047619998	134.1986847	8.550000191	-0.047619998
131.979187	6.93200016	-0.05006	134.1404724	8.552000046	-0.04518
131.7143707	6.933000088	-0.047619998	134.0677185	8.553999901	-0.04518
131.5252228	6.934999943	-0.04518	133.9949646	8.555000305	-0.047619998
131.1469269	6.938000202	-0.040290002	133.8785553	8.55700016	-0.05006
130.9577789	6.940000057	-0.040290002	133.7766876	8.55700016	-0.052499998
130.6929626	6.940999985	-0.040290002	133.6748352	8.557999611	-0.05006
130.5038147	6.94299984	-0.042739999	133.6020813	8.559000015	-0.047619998
130.3146667	6.94299984	-0.042739999	133.5002136	8.56000042	-0.042739999
130.1255188	6.943999767	-0.04518	133.4565582	8.56099987	-0.04518
129.9741974	6.945000172	-0.040290002	133.3547058	8.56099987	-0.04518
129.7850494	6.946000099	-0.040290002	133.3547058	8.562000275	-0.047619998
129.4824066	6.947000027	-0.035409998	133.2819519	8.56099987	-0.05006
129.2932587	6.947999954	-0.03785	133.209198	8.562000275	-0.05006
129.2175903	6.948999882	-0.042739999	133.1073303	8.56099987	-0.05006
129.1419373	6.947999954	-0.047619998	133.0636902	8.562000275	-0.047619998
129.0284424	6.949999809	-0.052499998	133.0345764	8.562000275	-0.047619998
128.8392944	6.949999809	-0.052499998	132.9618225	8.562000275	-0.047619998
128.8392944	6.951000214	-0.047619998	132.8890686	8.56099987	-0.052499998
128.6501465	6.953000069	-0.042739999	132.8599701	8.56099987	-0.054949999
128.5744934	6.953000069	-0.03785	132.7144623	8.56000042	-0.057390001
128.4988251	6.953000069	-0.03785	132.7144623	8.559000015	-0.062270001
128.3096771	6.953000069	-0.040290002	132.6125946	8.557999611	-0.059829999
128.3096771	6.953999996	-0.042739999	132.5398407	8.55700016	-0.057390001
128.1205292	6.954999924	-0.047619998	132.4961853	8.555999756	-0.057390001
127.9313812	6.955999851	-0.047619998	132.4234314	8.555000305	-0.057390001
127.8178864	6.955999851	-0.04518	132.3506775	8.55300045	-0.054949999
127.7422333	6.956999779	-0.042739999	132.3215637	8.55300045	-0.057390001
127.477417	6.956999779	-0.040290002	132.2488098	8.550000191	-0.057390001
127.3639297	6.955999851	-0.042739999	132.2197113	8.548999786	-0.057390001
127.1747818	6.954999924	-0.04518	132.1469574	8.545999527	-0.054949999
127.1747818	6.954999924	-0.05006	132.0305481	8.543999672	-0.05006
126.9099731	6.953000069	-0.054949999	132.0014496	8.541000366	-0.05006
126.8343124	6.951000214	-0.054949999	131.9286804	8.538000107	-0.047619998
126.7208252	6.948999882	-0.05006	131.8559265	8.534000397	-0.052499998
126.4560089	6.947000027	-0.04518	131.826828	8.531000137	-0.054949999
126.1533737	6.943999767	-0.040290002	131.7540741	8.529000282	-0.057390001
126.077713	6.94299984	-0.03785	131.6813202	8.524999619	-0.052499998
125.8885651	6.940999985	-0.040290002	131.5794525	8.522000313	-0.052499998
125.8129044	6.93900013	-0.04518	131.5066986	8.517999649	-0.047619998
125.5102615	6.936999798	-0.047619998	131.3902893	8.515000343	-0.04518
125.4346008	6.93599987	-0.047619998	131.2884369	8.51099968	-0.04518
125.3211136	6.934000015	-0.042739999	131.1865845	8.506999969	-0.047619998
125.2454529	6.93200016	-0.040290002	131.0847168	8.50399971	-0.052499998
124.9806442	6.93200016	-0.040290002	130.9683075	8.501000404	-0.052499998
124.867157	6.928999901	-0.042739999	130.8664551	8.49600029	-0.05006
124.7914963	6.927999973	-0.047619998	130.720932	8.493000031	-0.04518
124.678009	6.926000118	-0.052499998	130.6190796	8.487999916	-0.040290002
124.6023483	6.923999786	-0.052499998	130.5026703	8.484999657	-0.035409998
124.5266876	6.922999859	-0.052499998	130.3717041	8.480999947	-0.035409998
124.4132004	6.921000004	-0.047619998	130.2261963	8.477000237	-0.040290002
124.2240524	6.919000149	-0.040290002	130.1243286	8.472000122	-0.04518
124.1483841	6.916999817	-0.035409998	129.9788208	8.468999863	-0.05006
124.0348969	6.914999962	-0.03297	129.8624115	8.465000153	-0.05006
123.9592361	6.913000107	-0.03785	129.7314453	8.461000443	-0.047619998
123.8457489	6.910999775	-0.040290002	129.6150513	8.458000183	-0.047619998
123.7700882	6.910999775	-0.042739999	129.4113312	8.454000473	-0.047619998
123.5809402	6.909999847	-0.042739999	129.2658081	8.451000214	-0.047619998
123.5052795	6.90899992	-0.03785	129.1203003	8.44699955	-0.05006
123.3917847	6.907999992	-0.035409998	128.945694	8.444999695	-0.05006
123.2026367	6.907999992	-0.03053	128.8001709	8.44299984	-0.05006
123.1269836	6.907999992	-0.02808	128.6546631	8.43999958	-0.047619998
123.1269836	6.907000065	-0.03053	128.5236969	8.437999725	-0.042739999
123.2026367	6.906000137	-0.035409998	128.3345337	8.43500042	-0.040290002
123.1269836	6.90500021	-0.03785	128.1599121	8.432999611	-0.03785
123.0134888	6.903999805	-0.035409998	128.0144043	8.430999756	-0.03785
122.9378281	6.902999878	-0.03297	127.8834534	8.42800045	-0.040290002
122.862175	6.90199995	-0.03053	127.7670364	8.427000046	-0.042739999
122.7486801	6.900000095	-0.02808	127.6360779	8.425000191	-0.042739999
122.6730194	6.899000168	-0.03053	127.4469147	8.423000336	-0.03785
122.6730194	6.897999763	-0.035409998	127.2723007	8.420999527	-0.03785
122.5595322	6.896999836	-0.042739999	127.1267853	8.418999672	-0.035409998
122.4838715	6.895999908	-0.04518	127.0249252	8.418000221	-0.035409998
122.3703842	6.894999981	-0.040290002	126.8794174	8.416000366	-0.035409998
122.3703842	6.893000126	-0.035409998	126.7775574	8.414999962	-0.040290002
122.2947235	6.892000198	-0.02808	126.7048035	8.413999557	-0.042739999
122.1812363	6.889999866	-0.0232	126.6029434	8.413000107	-0.042739999
122.1812363	6.888999939	-0.02076	126.4865265	8.411999702	-0.040290002
122.1055756	6.888000011	-0.0232	126.4283295	8.409999847	-0.035409998
122.1055756	6.885000229	-0.03053	126.3119202	8.409000397	-0.035409998
121.9164276	6.885000229	-0.03297	126.2100601	8.407999992	-0.03297
121.9164276	6.881999969	-0.035409998	126.1372986	8.406999588	-0.03785
121.8407593	6.880000114	-0.03053	126.0354462	8.406999588	-0.040290002
121.727272	6.877999783	-0.0232	125.9190369	8.406999588	-0.042739999
121.6516113	6.876999855	-0.01832	125.8171768	8.404999733	-0.04518
121.5381241	6.875	-0.01832	125.7153168	8.404000282	-0.04518
121.4624634	6.873000145	-0.02076	125.5989075	8.402999878	-0.04518
121.5381241	6.872000217	-0.02564	125.4970474	8.402999878	-0.042739999
121.3489685	6.868999958	-0.03053	125.4242935	8.402000427	-0.042739999
121.2733154	6.868000031	-0.03053	125.3515396	8.401000023	-0.042739999
121.2733154	6.866000175	-0.02564	125.3224335	8.401000023	-0.042739999
121.0085068	6.863999844	-0.0232	125.2496796	8.399999619	-0.042739999
121.0085068	6.861999989	-0.02076	125.1478195	8.399999619	-0.04518
120.705864	6.860000134	-0.02076	125.1041641	8.399000168	-0.042739999
120.705864	6.856999874	-0.0232	125.0023041	8.397999763	-0.040290002
120.705864	6.855000019	-0.02808	124.9295502	8.397000313	-0.03785
120.516716	6.853000164	-0.03053	124.7840424	8.397000313	-0.03297
120.4410553	6.852000237	-0.02808	124.6821823	8.395999908	-0.035409998
120.2519073	6.849999905	-0.0232	124.5803223	8.395999908	-0.035409998
120.1762466	6.84800005	-0.02076	124.463913	8.395999908	-0.040290002
119.9870987	6.847000122	-0.015869999	124.3911591	8.395999908	-0.03785
119.8736115	6.843999863	-0.015869999	124.289299	8.395000458	-0.035409998
119.7979431	6.842999935	-0.02076	124.2601929	8.395000458	-0.035409998
119.72229	6.84100008	-0.02564	124.187439	8.394000053	-0.03297
119.5331421	6.839000225	-0.02808	124.1146851	8.392999649	-0.035409998
119.3439865	6.837999821	-0.02564	124.0419235	8.392999649	-0.035409998
119.2304993	6.835999966	-0.02076	124.012825	8.390999794	-0.03785
119.0413513	6.835000038	-0.015869999	123.9400635	8.390000343	-0.040290002
118.8900299	6.833000183	-0.01099	123.8236618	8.388999939	-0.04518
118.7765427	6.830999851	-0.01099	123.7218018	8.387999535	-0.04518
118.5873871	6.828999996	-0.015869999	123.5762863	8.387000084	-0.04518
118.5873871	6.828000069	-0.0232	123.4307785	8.385000229	-0.04518
118.3982391	6.824999809	-0.02564	123.2998123	8.383999825	-0.040290002
118.3225861	6.823999882	-0.02564	123.183403	8.383000374	-0.03785
118.3225861	6.821000099	-0.01832	123.081543	8.381999969	-0.035409998
118.1334305	6.818999767	-0.01099	123.0087891	8.37899971	-0.035409998
118.0577774	6.81799984	-0.006105	122.8341751	8.376999855	-0.035409998
118.0577774	6.815999985	-0.006105	122.7323151	8.376000404	-0.03297
117.9442825	6.815000057	-0.008547	122.6159058	8.373999596	-0.02808
118.0577774	6.811999798	-0.01099	122.5140533	8.371999741	-0.0232
118.0577774	6.811999798	-0.015869999	122.4412918	8.369999886	-0.01832
118.0577774	6.809999943	-0.015869999	122.3685379	8.368000031	-0.015869999
117.9442825	6.809000015	-0.01099	122.295784	8.366999626	-0.015869999
117.8686218	6.80700016	-0.003663	122.2230225	8.364999771	-0.01832
117.8686218	6.804999828	0.001221	122.1211624	8.36400032	-0.02076
117.7551346	6.803999901	0.001221	121.9756546	8.36400032	-0.02076
117.7551346	6.802000046	-0.003663	121.9028931	8.362000465	-0.02076
117.7551346	6.800000191	-0.008547	121.8010406	8.362000465	-0.015869999
117.7551346	6.797999859	-0.015869999	121.6991806	8.359999657	-0.015869999
117.6794739	6.796999931	-0.015869999	121.5827713	8.357000351	-0.015869999
117.6794739	6.795000076	-0.01343	121.4518127	8.355999947	-0.02076
117.6794739	6.794000149	-0.006105	121.3790512	8.354000092	-0.02564
117.5659866	6.790999889	-0.001221	121.3062973	8.352999687	-0.02808
117.4903183	6.790999889	-0.003663	121.2044373	8.350999832	-0.02808
117.3768387	6.788000107	-0.006105	121.1607819	8.350000381	-0.0232
117.3768387	6.787000179	-0.01099	121.088028	8.347999573	-0.015869999
117.3768387	6.784999847	-0.01343	121.015274	8.345999718	-0.01343
117.3768387	6.78399992	-0.01099	120.9570694	8.343999863	-0.01343
117.3011703	6.782000065	-0.008547	120.8843155	8.342000008	-0.015869999
117.2255096	6.782000065	-0.006105	120.811554	8.340999603	-0.01832
117.0363617	6.78000021	-0.003663	120.7388	8.340000153	-0.02076
117.0363617	6.778999805	-0.003663	120.6660461	8.338000298	-0.02076
117.0363617	6.777999878	-0.008547	120.5641861	8.336999893	-0.015869999
117.0363617	6.776000023	-0.01343	120.4477768	8.335000038	-0.01343
116.9228745	6.775000095	-0.015869999	120.3459167	8.333000183	-0.01099
116.8472137	6.772999763	-0.015869999	120.2731628	8.331000328	-0.01343
116.7337265	6.771999836	-0.01099	120.2004013	8.331000328	-0.015869999
116.6580658	6.770999908	-0.006105	120.1276474	8.329000473	-0.01832
116.5445709	6.769999981	-0.003663	120.0548935	8.328000069	-0.015869999
116.4689178	6.768000126	-0.003663	120.0257874	8.326000214	-0.01099
116.4689178	6.767000198	-0.006105	119.9530334	8.324000359	-0.003663
116.4689178	6.765999794	-0.01099	119.8802795	8.322999954	0.001221
116.3932571	6.764999866	-0.01343	119.8075256	8.32199955	0.006105
116.3932571	6.763999939	-0.01099	119.7784195	8.319999695	0.01099
116.2041092	6.763999939	-0.006105	119.6765594	8.31799984	0.01099
116.2041092	6.763000011	-0.001221	119.6765594	8.317000389	0.01343
115.9014664	6.762000084	0.003663	119.5310516	8.31499958	0.01832
116.0149612	6.761000156	0.003663	119.4291916	8.31400013	0.0232
115.9014664	6.760000229	-0.001221	119.3855362	8.312000275	0.03053
115.8258057	6.758999825	-0.006105	119.2836761	8.31099987	0.03785
115.750145	6.757999897	-0.01099	119.2109222	8.309000015	0.042739999
115.8258057	6.757999897	-0.006105	119.1381683	8.307999611	0.04518
115.6366577	6.756999969	-0.001221	119.1381683	8.30700016	0.04518
115.6366577	6.756000042	0.008547	119.0654068	8.305000305	0.047619998
115.560997	6.754000187	0.01099	118.9926529	8.303999901	0.05006
115.560997	6.752999783	0.01099	118.8907928	8.30300045	0.054949999
115.560997	6.752999783	0.006105	118.8180389	8.30300045	0.059829999
115.560997	6.751999855	0.001221	118.7161789	8.300999641	0.067160003
115.4475098	6.750999928	-0.001221	118.5997696	8.300999641	0.069600001
115.560997	6.75	-0.001221	118.5706711	8.298999786	0.074479997
115.4475098	6.749000072	0.001221	118.468811	8.298999786	0.076920003
115.4475098	6.748000145	0.006105	118.4251556	8.298000336	0.074479997
115.3718491	6.747000217	0.006105	118.3232956	8.298000336	0.074479997
115.3718491	6.747000217	0.006105	118.2796478	8.296999931	0.076920003
115.3718491	6.744999886	0.003663	118.2214355	8.295999527	0.081809998
115.4475098	6.744999886	0.001221	118.1486816	8.295000076	0.086690001
115.3718491	6.743999958	0.001221	118.1050262	8.293999672	0.089129999
115.4475098	6.743999958	0.003663	118.0031738	8.293999672	0.089129999
115.4475098	6.743000031	0.01343	117.9595184	8.293000221	0.084250003
115.3718491	6.742000103	0.02076	117.9013138	8.293000221	0.076920003
115.3718491	6.741000175	0.02808	117.7849045	8.291999817	0.064709999
115.2583618	6.739999771	0.03297	117.6830444	8.293000221	0.054949999
115.3718491	6.738999844	0.03297	117.6102905	8.293000221	0.04518
115.2583618	6.737999916	0.03297	117.4647751	8.293000221	0.03785
115.2583618	6.736999989	0.035409998	117.362915	8.293000221	0.03053
115.1826935	6.736000061	0.03785	117.2901611	8.293000221	0.01832
115.0692062	6.735000134	0.04518	117.1883011	8.293000221	0.008547
115.0692062	6.734000206	0.052499998	117.1155472	8.291999817	0.001221
114.9935455	6.732999802	0.059829999	116.9700317	8.291999817	-0.008547
115.0692062	6.731999874	0.059829999	116.9409332	8.293000221	-0.015869999
114.9935455	6.730999947	0.059829999	116.8245239	8.291999817	-0.0232
115.0692062	6.730999947	0.054949999	116.7226639	8.291999817	-0.02564
114.9935455	6.730000019	0.057390001	116.64991	8.291999817	-0.03053
114.9935455	6.729000092	0.057390001	116.5771484	8.293000221	-0.03297
114.9178925	6.728000164	0.062270001	116.5043945	8.293000221	-0.03297
114.8043976	6.728000164	0.067160003	116.4316406	8.293000221	-0.035409998
114.8043976	6.727000237	0.072039999	116.373436	8.291999817	-0.040290002
114.9178925	6.725999832	0.076920003	116.3006744	8.291000366	-0.040290002
114.9178925	6.724999905	0.079369999	116.2570267	8.291999817	-0.040290002
115.0692062	6.723999977	0.079369999	116.2570267	8.291000366	-0.040290002
114.9935455	6.723999977	0.076920003	116.2279205	8.291000366	-0.040290002
115.0692062	6.722000122	0.081809998	116.1842651	8.291000366	-0.040290002
115.0692062	6.721000195	0.084250003	116.1842651	8.291000366	-0.04518
115.0692062	6.721000195	0.086690001	116.1115112	8.289999962	-0.05006
115.1826935	6.718999863	0.081809998	116.0824127	8.289999962	-0.054949999
115.1826935	6.717999935	0.072039999	116.0533066	8.288999557	-0.057390001
115.1826935	6.717000008	0.059829999	115.9805527	8.289999962	-0.057390001
115.1826935	6.71600008	0.04518	115.9077988	8.289999962	-0.05006
115.1826935	6.715000153	0.03297	115.8350372	8.288999557	-0.042739999
115.2583618	6.714000225	0.02564	115.7622833	8.288999557	-0.02808
115.2583618	6.712999821	0.02564	115.6604233	8.288000107	-0.006105
115.3718491	6.711999893	0.02564	115.6167679	8.288000107	0.03053
115.2583618	6.710000038	0.02564	115.4421539	8.286999702	0.081809998
115.2583618	6.709000111	0.02076	115.3694	8.286999702	0.150199994
115.3718491	6.708000183	0.01099	115.26754	8.286999702	0.240500003
115.4475098	6.706999779	0.001221	115.1511307	8.286000252	0.340700001
115.4475098	6.705999851	-0.006105	115.092926	8.284999847	0.435900003
115.3718491	6.703999996	-0.008547	114.9765167	8.284999847	0.509199977
115.2583618	6.703999996	-0.006105	114.9037628	8.284000397	0.533599973
115.2583618	6.703000069	-0.003663	114.8019028	8.282999992	0.511600018
115.2583618	6.702000141	-0.003663	114.7291489	8.281999588	0.448100001
115.2583618	6.699999809	-0.003663	114.6272888	8.281999588	0.362599999
115.1826935	6.698999882	-0.008547	114.5545349	8.281000137	0.269800007
115.2583618	6.698999882	-0.01832	114.4090195	8.279999733	0.177000001
115.2583618	6.697000027	-0.02808	114.3071594	8.279000282	0.086690001
115.1826935	6.697000027	-0.02808	114.2344055	8.277999878	0.001221
115.1826935	6.696000099	-0.0232	114.1325455	8.277000427	-0.069600001
115.0692062	6.695000172	-0.01343	114.0888901	8.277000427	-0.128199995
115.0692062	6.693999767	0.008547	113.9433823	8.276000023	-0.164800003
114.9178925	6.69299984	0.040290002	113.9433823	8.274000168	-0.181899995
114.9178925	6.691999912	0.084250003	113.8415222	8.272999763	-0.186800003
114.9178925	6.690999985	0.145300001	113.7396622	8.272000313	-0.179499999
114.7287369	6.690000057	0.228300005	113.7396622	8.270999908	-0.172199994
114.7287369	6.68900013	0.326000005	113.6669083	8.270999908	-0.159999996
114.6152496	6.686999798	0.428600013	113.6232529	8.270000458	-0.152600005
114.4261017	6.686999798	0.513999999	113.5941544	8.267999649	-0.140400007
114.4261017	6.68599987	0.565299988	113.5650482	8.267999649	-0.128199995
114.4261017	6.684999943	0.567799985	113.4922943	8.267000198	-0.111100003
114.4261017	6.684000015	0.526300013	113.4195404	8.267000198	-0.094020002
114.4261017	6.684000015	0.462799996	113.3467789	8.265000343	-0.076920003
114.4261017	6.683000088	0.389499992	113.2012711	8.265000343	-0.064709999
114.4261017	6.683000088	0.313800007	113.1285095	8.263999939	-0.054949999
114.5395889	6.68200016	0.240500003	113.0557556	8.262999535	-0.04518
114.6152496	6.681000233	0.174600005	113.0266495	8.262999535	-0.040290002
114.6152496	6.679999828	0.115999997	112.8811417	8.262000084	-0.03053
114.7287369	6.678999901	0.064709999	112.7792816	8.26099968	-0.02564
114.8043976	6.678999901	0.02564	112.6774216	8.260000229	-0.015869999
114.9178925	6.677999973	-0.006105	112.5319138	8.258999825	-0.01099
114.9178925	6.677000046	-0.02076	112.3863983	8.258999825	-0.008547
114.9935455	6.676000118	-0.02808	112.2408905	8.258000374	-0.003663
114.9935455	6.675000191	-0.02808	112.1390305	8.255999565	-0.006105
115.0692062	6.672999859	-0.0232	111.993515	8.255999565	-0.006105
114.9178925	6.671999931	-0.0232	111.8480072	8.255000114	-0.006105
114.9178925	6.671000004	-0.02076	111.717041	8.25399971	0.001221
114.7287369	6.670000076	-0.02564	111.5715332	8.25399971	0.006105
114.7287369	6.668000221	-0.02808	111.3969193	8.25399971	0.01099
114.6152496	6.668000221	-0.03053	111.2514038	8.251999855	0.015869999
114.6152496	6.666999817	-0.02808	111.105896	8.253000259	0.02076
114.6152496	6.664999962	-0.02076	110.9603806	8.253000259	0.0232
114.6152496	6.664000034	-0.015869999	110.829422	8.253000259	0.0232
114.7287369	6.663000107	-0.01343	110.7130127	8.253000259	0.0232
114.8043976	6.660999775	-0.015869999	110.5674973	8.25399971	0.02564
114.7287369	6.659999847	-0.02076	110.4656372	8.255999565	0.02808
114.7287369	6.659999847	-0.0232	110.3637772	8.256999969	0.03053
114.6152496	6.65899992	-0.0232	110.2910233	8.258999825	0.02808
114.6152496	6.65899992	-0.0232	110.2182693	8.26099968	0.02564
114.4261017	6.65899992	-0.02076	110.1891632	8.265000343	0.0232
114.4261017	6.660999775	-0.015869999	110.1455154	8.269000053	0.02076
114.4261017	6.663000107	-0.01343	110.1164093	8.272999763	0.01832
114.5395889	6.664999962	-0.01343	110.0436554	8.277999878	0.01832
114.8043976	6.669000149	-0.015869999	110.0436554	8.282999992	0.02076
115.1826935	6.675000191	-0.02076	110.0436554	8.286999702	0.02564
115.560997	6.678999901	-0.02564	110.0727539	8.293000221	0.02808
116.0149612	6.683000088	-0.02564	110.1164093	8.300000191	0.03053
116.9228745	6.68900013	-0.0232	110.1891632	8.305999756	0.03053
118.0577774	6.693999767	-0.015869999	110.3201294	8.31400013	0.02808
119.3439865	6.699999809	-0.01099	110.5383911	8.32199955	0.02564
120.8950119	6.704999924	-0.01099	110.829422	8.331000328	0.02808
122.5595322	6.710999966	-0.01343	111.1786499	8.338999748	0.03053
124.2240524	6.71600008	-0.0232	111.6442871	8.350999832	0.03297
125.8129044	6.722000122	-0.02564	112.2117844	8.359999657	0.035409998
127.477417	6.729000092	-0.02564	112.8520355	8.369999886	0.035409998
129.0284424	6.735000134	-0.01832	113.5650482	8.380999565	0.03297
130.5038147	6.742000103	-0.01343	114.3799133	8.390999794	0.03053
131.979187	6.75	-0.01099	115.2238846	8.402999878	0.02808
133.189743	6.757999897	-0.01099	116.1842651	8.413999557	0.02808
134.589447	6.767000198	-0.015869999	117.2174072	8.423999786	0.03053
135.8756561	6.776000023	-0.02076	118.2796478	8.43500042	0.035409998
136.8970642	6.785999775	-0.0232	119.3855362	8.444000244	0.040290002
137.9941406	6.795000076	-0.02076	120.5205307	8.453000069	0.042739999
138.9020538	6.806000233	-0.015869999	121.6991806	8.461000443	0.042739999
139.8478088	6.815999985	-0.01099	122.8632813	8.468000412	0.042739999
140.4909058	6.826000214	-0.006105	123.9691696	8.473999977	0.040290002
141.3231812	6.835999966	-0.006105	125.1478195	8.479999542	0.042739999
141.9662781	6.843999863	-0.01099	126.282814	8.484999657	0.047619998
142.7228699	6.852000237	-0.01343	127.3887024	8.48900032	0.052499998
143.1768341	6.859000206	-0.015869999	128.450943	8.493000031	0.054949999
143.7064514	6.866000175	-0.01343	129.4840851	8.496999741	0.054949999
144.0847473	6.872000217	-0.008547	130.4735718	8.501000404	0.054949999
144.3873901	6.875999928	-0.003663	131.4630432	8.503000259	0.054949999
144.6521912	6.880000114	-0.001221	132.3943329	8.506999969	0.054949999
144.9170227	6.883999825	-0.001221	133.3547058	8.510000229	0.059829999
145.2196503	6.887000084	-0.001221	134.2423248	8.512000084	0.067160003
145.3709717	6.890999794	-0.003663	135.1299591	8.515000343	0.072039999
145.6736145	6.893000126	-0.003663	135.9448242	8.515999794	0.074479997
145.6736145	6.895999908	-0.001221	136.8033447	8.517000198	0.074479997
145.8627625	6.900000095	0.006105	137.6182098	8.517999649	0.069600001
145.9384155	6.901000023	0.01343	138.4039764	8.520999908	0.067160003
145.9384155	6.903999805	0.015869999	139.2188416	8.520999908	0.064709999
146.1275635	6.906000137	0.01832	140.0337219	8.522000313	0.067160003
146.2032318	6.907999992	0.015869999	140.7467194	8.522999763	0.072039999
146.3923645	6.90899992	0.01343	141.3869781	8.524000168	0.074479997
146.5058594	6.910999775	0.01343	142.0999908	8.524999619	0.079369999
146.5815277	6.912000179	0.015869999	142.7693481	8.526000023	0.079369999
146.7706757	6.914999962	0.02076	143.3659515	8.526000023	0.081809998
146.9598236	6.915999889	0.02808	143.9770966	8.527000427	0.081809998
147.2246399	6.916999817	0.03297	144.5446014	8.527000427	0.084250003
147.4137878	6.918000221	0.035409998	145.1120911	8.527999878	0.089129999
147.7920837	6.920000076	0.035409998	145.6504822	8.527999878	0.094020002
148.1703796	6.921000004	0.03297	146.1015778	8.527999878	0.101300001
148.3595276	6.921999931	0.03297	146.567215	8.527000427	0.103799999
148.7000122	6.922999859	0.040290002	147.0037537	8.527999878	0.103799999
149.0026398	6.925000191	0.047619998	147.4257355	8.527000427	0.103799999
149.3431091	6.926000118	0.052499998	147.8186188	8.526000023	0.106200002
149.645752	6.926000118	0.059829999	148.2115021	8.526000023	0.106200002
149.9105682	6.927999973	0.062270001	148.5316315	8.524999619	0.1087
150.3645172	6.927999973	0.062270001	148.8517609	8.524000168	0.113600001
150.66716	6.929999828	0.059829999	149.0991211	8.522000313	0.120899998
151.0076294	6.929999828	0.059829999	149.3756104	8.520999908	0.123300001
151.3859253	6.931000233	0.064709999	149.6957245	8.519000053	0.128199995
151.7642212	6.933000088	0.072039999	149.9140015	8.517000198	0.128199995
152.0290375	6.933000088	0.079369999	150.1904602	8.515000343	0.130600005
152.331665	6.934999943	0.084250003	150.4087372	8.512999535	0.133100003
152.6721497	6.934999943	0.084250003	150.6270142	8.51099968	0.135499999
152.9747772	6.93599987	0.084250003	150.8016205	8.508000374	0.140400007
153.3152466	6.93599987	0.084250003	150.9471283	8.505000114	0.145300001
153.6178894	6.93599987	0.089129999	151.1508484	8.501999855	0.150199994
153.8827057	6.936999798	0.094020002	151.3254547	8.498999596	0.150199994
154.147522	6.936999798	0.101300001	151.5437317	8.49600029	0.150199994
154.2610016	6.936999798	0.111100003	151.7619934	8.491999626	0.150199994
154.5258179	6.93599987	0.115999997	151.9657135	8.48900032	0.152600005
154.7149658	6.934999943	0.120899998	152.1839905	8.484999657	0.155100003
154.9041138	6.933000088	0.1184	152.3585968	8.480999947	0.155100003
155.1689148	6.931000233	0.1184	152.6059723	8.477000237	0.157499999
155.3580627	6.928999901	0.120899998	152.7951355	8.473999977	0.159999996
155.4715576	6.926000118	0.125799999	152.9988556	8.468999863	0.162400007
155.5472107	6.923999786	0.133100003	153.1734619	8.465999603	0.162400007
155.7363739	6.921000004	0.145300001	153.3189697	8.461000443	0.159999996
155.812027	6.919000149	0.155100003	153.3917389	8.456999779	0.155100003
156.0011749	6.916999817	0.157499999	153.4935913	8.451999664	0.152600005
156.3038177	6.914999962	0.157499999	153.5663452	8.447999954	0.150199994
156.4551392	6.913000107	0.155100003	153.5663452	8.44299984	0.150199994
156.4551392	6.910999775	0.155100003	153.6100159	8.43900013	0.147699997
156.6442871	6.90899992	0.157499999	153.6390991	8.434000015	0.140400007
156.757782	6.907000065	0.162400007	153.6390991	8.430000305	0.130600005
156.8334351	6.906000137	0.169699997	153.6390991	8.425999641	0.120899998
156.9469299	6.903999805	0.174600005	153.6100159	8.421999931	0.1087
157.1360779	6.90199995	0.174600005	153.5372467	8.418000221	0.101300001
157.2873993	6.900000095	0.172199994	153.4644928	8.413999557	0.094020002
157.4765472	6.899000168	0.169699997	153.3917389	8.411999702	0.086690001
157.7791748	6.896999836	0.169699997	153.3189697	8.409000397	0.079369999
157.9683228	6.894999981	0.169699997	153.2898712	8.406000137	0.067160003
158.2331543	6.894000053	0.177000001	153.2171173	8.404000282	0.052499998
158.2331543	6.892000198	0.181899995	153.1443634	8.401000023	0.03785
158.422287	6.890999794	0.181899995	153.0716095	8.399999619	0.02564
158.6871033	6.889999866	0.181899995	152.9261017	8.399000168	0.015869999
158.8762512	6.888999939	0.172199994	152.7951355	8.397999763	0.006105
159.1410522	6.888999939	0.162400007	152.6787262	8.395999908	-0.001221
159.3302002	6.888000011	0.155100003	152.4750061	8.395000458	-0.006105
159.5950165	6.888000011	0.147699997	152.3294983	8.394000053	-0.015869999
159.7841644	6.888000011	0.147699997	152.0821228	8.392999649	-0.02808
159.9733276	6.887000084	0.142900005	151.8638611	8.392000198	-0.040290002
160.0868073	6.887000084	0.140400007	151.6164856	8.390999794	-0.047619998
160.2759552	6.887000084	0.130600005	151.3254547	8.390999794	-0.057390001
160.4272766	6.886000156	0.115999997	151.0053406	8.388999939	-0.059829999
160.6164246	6.887000084	0.101300001	150.6560974	8.387999535	-0.062270001
