%HTA03.xlt		3 mS Echo Tracking			
%c-PRE	c-DIAM	c-ECG	f-PRE	f-DIAM	f-ECG
100.1055984	5.813000202	0.02564	116.9554901	9.045999527	-0.091580003
100.0140457	5.813000202	0.02564	116.894371	9.046999931	-0.089129999
100.0140457	5.81400013	0.02808	116.894371	9.048999786	-0.089129999
100.0140457	5.81400013	0.03297	116.8536301	9.050999641	-0.089129999
99.87673187	5.81400013	0.03053	116.8536301	9.052000046	-0.089129999
99.78517914	5.81400013	0.03297	116.8536301	9.05300045	-0.089129999
99.87673187	5.813000202	0.03297	116.8536301	9.053999901	-0.086690001
99.87673187	5.813000202	0.03785	116.8536301	9.053999901	-0.089129999
99.87673187	5.811999798	0.03785	116.8128891	9.053999901	-0.094020002
99.87673187	5.809999943	0.035409998	116.8128891	9.055000305	-0.091580003
99.87673187	5.808000088	0.040290002	116.8128891	9.053999901	-0.089129999
99.87673187	5.80700016	0.042739999	116.8128891	9.053999901	-0.089129999
99.87673187	5.803999901	0.042739999	116.75177	9.053999901	-0.091580003
99.87673187	5.802000046	0.040290002	116.7110291	9.05300045	-0.091580003
100.0140457	5.800000191	0.042739999	116.6499176	9.052000046	-0.091580003
100.0140457	5.797999859	0.042739999	116.6091766	9.052000046	-0.091580003
100.0140457	5.796000004	0.040290002	116.5480652	9.050999641	-0.094020002
100.1055984	5.793000221	0.035409998	116.5073242	9.048999786	-0.094020002
100.0140457	5.790999889	0.03053	116.4665756	9.048000336	-0.094020002
100.0140457	5.789000034	0.03297	116.4665756	9.046999931	-0.091580003
99.87673187	5.787000179	0.03297	116.4054642	9.045999527	-0.091580003
99.87673187	5.78399992	0.035409998	116.3036041	9.045000076	-0.094020002
99.87673187	5.782000065	0.04518	116.2017517	9.043000221	-0.091580003
99.87673187	5.78000021	0.057390001	116.0998917	9.041000366	-0.091580003
99.78517914	5.77699995	0.076920003	116.0591507	9.038000107	-0.091580003
99.78517914	5.776000023	0.098899998	116.0184097	9.036000252	-0.091580003
99.64785767	5.772999763	0.135499999	116.0184097	9.034000397	-0.091580003
99.55630493	5.771999836	0.191699997	116.0184097	9.031000137	-0.086690001
99.55630493	5.769000053	0.267399997	116.0184097	9.027999878	-0.084250003
99.41899109	5.767000198	0.362599999	115.9572906	9.026000023	-0.086690001
99.41899109	5.764999866	0.482300013	115.9165497	9.022999763	-0.086690001
99.41899109	5.763999939	0.614199996	115.8554382	9.019000053	-0.084250003
99.32743835	5.763000011	0.750899971	115.8146973	9.015999794	-0.086690001
99.19012451	5.761000156	0.882799983	115.7128372	9.012000084	-0.084250003
99.09857178	5.760000229	1.001999974	115.5702362	9.008999825	-0.084250003
99.09857178	5.760000229	1.103000045	115.4683838	9.005999565	-0.084250003
99.09857178	5.760000229	1.167999983	115.4072723	9.001999855	-0.084250003
99.00702667	5.757999897	1.200000048	115.3054123	8.998000145	-0.081809998
99.09857178	5.757999897	1.187999964	115.2035522	8.994000435	-0.081809998
99.00702667	5.757999897	1.131999969	115.1628113	8.989999771	-0.084250003
98.86969757	5.757999897	1.039000034	115.0609589	8.986000061	-0.084250003
98.86969757	5.757999897	0.916999996	115.0609589	8.982999802	-0.081809998
98.64083099	5.756999969	0.785099983	115.0202179	8.979000092	-0.084250003
98.64083099	5.757999897	0.648400009	114.9590988	8.975999832	-0.081809998
98.54928589	5.756999969	0.513999999	114.9183578	8.972000122	-0.079369999
98.41196442	5.756999969	0.389499992	114.8572388	8.968000412	-0.076920003
98.41196442	5.756000042	0.282099992	114.7553864	8.963999748	-0.074479997
98.41196442	5.756000042	0.191699997	114.6739044	8.960000038	-0.076920003
98.32041931	5.755000114	0.111100003	114.612793	8.956000328	-0.076920003
98.18309021	5.755000114	0.042739999	114.5109329	8.951999664	-0.074479997
98.18309021	5.754000187	-0.008547	114.470192	8.949000359	-0.072039999
98.0915451	5.754000187	-0.05006	114.4090729	8.946000099	-0.069600001
98	5.752999783	-0.084250003	114.3275909	8.942000389	-0.069600001
98	5.752999783	-0.106200002	114.2664795	8.93900013	-0.067160003
98.0915451	5.750999928	-0.1184	114.2257309	8.93599987	-0.064709999
98.0915451	5.751999855	-0.123300001	114.062767	8.932999611	-0.064709999
98.18309021	5.750999928	-0.125799999	114.0220184	8.930000305	-0.064709999
98.41196442	5.75	-0.125799999	113.920166	8.92800045	-0.059829999
98.54928589	5.748000145	-0.1184	113.879425	8.925000191	-0.054949999
98.77815247	5.748000145	-0.113600001	113.818306	8.923000336	-0.047619998
99.00702667	5.745999813	-0.106200002	113.7164536	8.921999931	-0.047619998
99.19012451	5.744999886	-0.101300001	113.6145935	8.918999672	-0.04518
99.55630493	5.743999958	-0.091580003	113.5127411	8.916999817	-0.040290002
99.78517914	5.743000031	-0.084250003	113.3701401	8.914999962	-0.040290002
99.87673187	5.742000103	-0.076920003	113.2275391	8.913999557	-0.040290002
100.0140457	5.739999771	-0.072039999	113.1256866	8.911999702	-0.040290002
100.1055984	5.738999844	-0.062270001	113.0645676	8.911000252	-0.035409998
100.1055984	5.736999989	-0.054949999	113.0238266	8.909000397	-0.03053
100.1055984	5.735000134	-0.052499998	113.0238266	8.907999992	-0.03297
100.1971436	5.734000206	-0.047619998	112.9830856	8.907999992	-0.03053
100.334465	5.731999874	-0.040290002	112.9219742	8.906999588	-0.02564
100.4260178	5.730000019	-0.035409998	112.8812256	8.906000137	-0.0232
100.5633392	5.729000092	-0.03053	112.8201141	8.904999733	-0.0232
100.8837509	5.728000164	-0.02808	112.6775131	8.904000282	-0.02076
101.3414917	5.725999832	-0.0232	112.5349197	8.902999878	-0.02076
101.8907776	5.724999905	-0.01832	112.4330597	8.902999878	-0.015869999
102.5773926	5.723999977	-0.015869999	112.3312073	8.902000427	-0.015869999
103.5844116	5.722000122	-0.01343	112.1274872	8.901000023	-0.015869999
104.8203049	5.721000195	-0.008547	111.9848938	8.901000023	-0.01832
106.0104294	5.718999863	-0.006105	111.7811737	8.899999619	-0.02076
107.3836441	5.717999935	-0.006105	111.6385803	8.899000168	-0.02076
108.9399567	5.71600008	-0.003663	111.4756088	8.897999763	-0.02564
110.4962692	5.715000153	0.001221	111.3330078	8.897999763	-0.03053
112.0525818	5.712999821	0.001221	111.2311554	8.897999763	-0.03297
113.6088943	5.711999893	0.003663	111.0885544	8.897000313	-0.035409998
115.3025284	5.710000038	0.006105	110.9866943	8.895999908	-0.03785
116.8588409	5.708000183	0.008547	110.844101	8.895000458	-0.042739999
118.3236084	5.706999779	0.01099	110.6811295	8.895000458	-0.047619998
119.6510468	5.704999924	0.01099	110.5385284	8.894000053	-0.052499998
120.8869476	5.703999996	0.01343	110.3959351	8.894000053	-0.054949999
122.0312958	5.703000069	0.015869999	110.2329636	8.892999649	-0.059829999
123.0383148	5.701000214	0.01832	110.1311035	8.892000198	-0.062270001
123.90802	5.698999882	0.02076	109.9885025	8.890999794	-0.062270001
124.6861725	5.697999954	0.02076	109.9477615	8.890999794	-0.059829999
125.4643402	5.697000027	0.02564	109.78479	8.888999939	-0.062270001
126.1509399	5.695000172	0.03053	109.6421967	8.887999535	-0.062270001
126.7002258	5.69299984	0.03297	109.4995956	8.887999535	-0.057390001
127.2495117	5.691999912	0.035409998	109.4384766	8.887000084	-0.057390001
127.844574	5.690000057	0.040290002	109.3366241	8.885000229	-0.057390001
128.256546	5.68900013	0.040290002	109.1940231	8.885000229	-0.057390001
128.7142792	5.686999798	0.042739999	109.0921631	8.883999825	-0.057390001
129.4008942	5.68599987	0.04518	108.9495697	8.881999969	-0.057390001
129.9501648	5.684000015	0.047619998	108.7865982	8.881999969	-0.057390001
130.2705994	5.683000088	0.05006	108.6439972	8.880999565	-0.059829999
130.4994507	5.68200016	0.052499998	108.4402847	8.880000114	-0.059829999
130.8656464	5.678999901	0.054949999	108.3384323	8.87899971	-0.059829999
131.0487518	5.677999973	0.059829999	108.1958313	8.878000259	-0.059829999
131.1860657	5.676000118	0.064709999	108.0532303	8.878000259	-0.059829999
131.4149475	5.675000191	0.064709999	107.8495178	8.876000404	-0.062270001
131.506485	5.672999859	0.067160003	107.7476654	8.876000404	-0.059829999
131.7353516	5.671999931	0.074479997	107.6050644	8.873999596	-0.059829999
131.9642334	5.670000076	0.076920003	107.4013519	8.873999596	-0.062270001
132.0557709	5.669000149	0.079369999	107.2587509	8.871999741	-0.064709999
132.1931	5.666999817	0.084250003	107.0957794	8.87100029	-0.062270001
132.1931	5.665999889	0.091580003	107.0142975	8.869999886	-0.059829999
132.1931	5.664000034	0.09646	106.810585	8.869000435	-0.059829999
132.0557709	5.663000107	0.098899998	106.6476135	8.868000031	-0.062270001
132.0557709	5.662000179	0.106200002	106.5050125	8.866000175	-0.059829999
131.9642334	5.659999847	0.113600001	106.4031601	8.86400032	-0.059829999
131.8726807	5.65899992	0.1184	106.2605591	8.86400032	-0.059829999
131.506485	5.657000065	0.125799999	106.1179581	8.862999916	-0.059829999
131.4149475	5.656000137	0.130600005	105.9549942	8.862000465	-0.059829999
131.1860657	5.65500021	0.137999997	105.8531342	8.859999657	-0.059829999
130.9571991	5.653999805	0.145300001	105.7512741	8.859999657	-0.054949999
130.8656464	5.65199995	0.152600005	105.6697922	8.857999802	-0.057390001
130.7283325	5.651000023	0.159999996	105.5679321	8.857000351	-0.054949999
130.6367798	5.650000095	0.169699997	105.5679321	8.855999947	-0.054949999
130.4079132	5.647999763	0.177000001	105.5068207	8.854999542	-0.052499998
130.2705994	5.646999836	0.184400007	105.4660797	8.852999687	-0.052499998
130.0417175	5.645999908	0.191699997	105.4049683	8.852000237	-0.052499998
129.9501648	5.644999981	0.201499999	105.3031082	8.850000381	-0.05006
129.9501648	5.644000053	0.208800003	105.2623672	8.847999573	-0.047619998
129.7212982	5.643000126	0.216100007	105.1605072	8.847000122	-0.04518
129.7212982	5.642000198	0.225899994	105.0586548	8.843999863	-0.047619998
129.6297607	5.640999794	0.235699996	104.9160538	8.843000412	-0.05006
129.6297607	5.639999866	0.243000001	104.8142014	8.840999603	-0.05006
129.6297607	5.638999939	0.25029999	104.6716003	8.840000153	-0.05006
129.6297607	5.638000011	0.260100007	104.5697403	8.838000298	-0.052499998
129.4924316	5.638000011	0.267399997	104.4271393	8.836999893	-0.05006
129.4008942	5.637000084	0.274699986	104.3660278	8.835000038	-0.042739999
129.4008942	5.637000084	0.279599994	104.2641754	8.833999634	-0.03297
129.4008942	5.635000229	0.286900014	104.1623154	8.831999779	-0.02564
129.4008942	5.635000229	0.296700001	104.060463	8.831000328	-0.01343
129.2635651	5.633999825	0.30399999	103.9178619	8.829999924	0.006105
129.4008942	5.635000229	0.306499988	103.8160019	8.828000069	0.03297
129.4008942	5.633999825	0.311399996	103.7141495	8.826999664	0.069600001
129.4008942	5.632999897	0.318699986	103.5715485	8.826000214	0.120899998
129.4008942	5.632999897	0.321099997	103.4696884	8.824999809	0.191699997
129.2635651	5.631999969	0.323599994	103.327095	8.824000359	0.286900014
129.2635651	5.631999969	0.326000005	103.1641235	8.82199955	0.394400001
129.4008942	5.631000042	0.328399986	103.0215225	8.821000099	0.509199977
129.2635651	5.631000042	0.328399986	102.9196701	8.819999695	0.621500015
129.1720123	5.630000114	0.326000005	102.7770691	8.81799984	0.728900015
129.1720123	5.630000114	0.328399986	102.7363281	8.817000389	0.816799998
129.0346985	5.630000114	0.323599994	102.675209	8.815999985	0.8926
129.0346985	5.629000187	0.321099997	102.6344681	8.81499958	0.936500013
129.0346985	5.630000114	0.313800007	102.532608	8.81400013	0.94630003
129.0346985	5.629000187	0.308899999	102.532608	8.812999725	0.921899974
129.1720123	5.630000114	0.301600009	102.532608	8.81099987	0.85589999
129.1720123	5.629000187	0.291799992	102.4714966	8.81000042	0.763100028
129.1720123	5.629000187	0.279599994	102.4307556	8.807999611	0.648400009
129.0346985	5.630000114	0.269800007	102.3288956	8.80700016	0.528699994
129.1720123	5.629000187	0.257600009	102.2881546	8.805999756	0.406599998
129.0346985	5.630000114	0.243000001	102.2270432	8.803999901	0.291799992
129.0346985	5.630000114	0.228300005	102.1251831	8.80300045	0.189300001
129.0346985	5.631000042	0.213699996	102.0844421	8.800999641	0.101300001
129.0346985	5.630000114	0.199000001	102.0844421	8.800000191	0.02564
128.9431458	5.630000114	0.181899995	101.9825897	8.798999786	-0.03785
128.8516083	5.631000042	0.164800003	101.9214706	8.796999931	-0.091580003
128.7142792	5.631000042	0.147699997	101.8318405	8.795999527	-0.130600005
128.3938599	5.631000042	0.133100003	101.7809143	8.793999672	-0.157499999
128.1649933	5.631000042	0.115999997	101.7809143	8.793000221	-0.179499999
127.9361191	5.631000042	0.101300001	101.7320175	8.791000366	-0.191699997
127.6157074	5.631000042	0.084250003	101.7320175	8.789999962	-0.199000001
127.2495117	5.631000042	0.072039999	101.6810913	8.788000107	-0.199000001
126.8375549	5.630000114	0.057390001	101.5812759	8.786999702	-0.196600005
126.3798141	5.630000114	0.042739999	101.5323792	8.784999847	-0.194100007
125.8305206	5.631000042	0.03053	101.4325638	8.784000397	-0.186800003
125.2354584	5.630000114	0.01832	101.3327408	8.781999588	-0.179499999
124.5946274	5.629000187	0.008547	101.2838516	8.779999733	-0.169699997
123.90802	5.629000187	-0.006105	101.2349625	8.777999878	-0.162400007
123.1298676	5.629000187	-0.015869999	101.0842133	8.776000023	-0.155100003
122.4432526	5.627999783	-0.02076	100.9843903	8.774999619	-0.150199994
121.573555	5.626999855	-0.03053	100.8866119	8.774000168	-0.142900005
120.7953949	5.625999928	-0.040290002	100.7867966	8.772000313	-0.137999997
120.0172424	5.625	-0.04518	100.7358627	8.770000458	-0.133100003
119.2390823	5.625	-0.047619998	100.6869736	8.769000053	-0.128199995
118.552475	5.623000145	-0.054949999	100.6360474	8.767999649	-0.123300001
118.0031891	5.622000217	-0.057390001	100.5871582	8.765999794	-0.1184
117.637001	5.620999813	-0.062270001	100.4873352	8.765000343	-0.115999997
117.3165741	5.619999886	-0.062270001	100.3875122	8.762999535	-0.115999997
117.2250366	5.618000031	-0.064709999	100.2897339	8.762000084	-0.111100003
116.9961624	5.617000103	-0.067160003	100.1899109	8.76099968	-0.1087
116.7672958	5.616000175	-0.069600001	100.0900955	8.758999825	-0.106200002
116.6299744	5.613999844	-0.069600001	99.99027252	8.756999969	-0.103799999
116.5384216	5.612999916	-0.069600001	99.89045715	8.755999565	-0.101300001
116.6299744	5.611000061	-0.072039999	99.79063416	8.755000114	-0.09646
116.7672958	5.611000061	-0.072039999	99.741745	8.753000259	-0.094020002
116.9961624	5.609000206	-0.072039999	99.64192963	8.751999855	-0.094020002
117.0877075	5.606999874	-0.074479997	99.54210663	8.751000404	-0.091580003
117.2250366	5.605000019	-0.074479997	99.54210663	8.748999596	-0.089129999
117.3165741	5.605000019	-0.074479997	99.49321747	8.748000145	-0.084250003
117.4539032	5.603000164	-0.072039999	99.44229126	8.74600029	-0.084250003
117.5454483	5.600999832	-0.072039999	99.44229126	8.74600029	-0.081809998
117.5454483	5.598999977	-0.072039999	99.39339447	8.744000435	-0.076920003
117.7743149	5.59800005	-0.072039999	99.44229126	8.744000435	-0.074479997
117.8658676	5.597000122	-0.067160003	99.39339447	8.743000031	-0.069600001
117.8658676	5.596000195	-0.067160003	99.39339447	8.741000175	-0.069600001
117.8658676	5.593999863	-0.064709999	99.34450531	8.741000175	-0.069600001
118.0031891	5.592999935	-0.062270001	99.39339447	8.739999771	-0.064709999
118.0031891	5.59100008	-0.059829999	99.44229126	8.737999916	-0.059829999
118.0031891	5.590000153	-0.057390001	99.54210663	8.737999916	-0.057390001
118.0947418	5.587999821	-0.059829999	99.69285583	8.737000465	-0.054949999
118.2320557	5.586999893	-0.057390001	99.84156799	8.736000061	-0.052499998
118.3236084	5.585999966	-0.052499998	100.1389847	8.734999657	-0.047619998
118.4609222	5.584000111	-0.052499998	100.4873352	8.734000206	-0.047619998
118.552475	5.583000183	-0.05006	100.9355011	8.732999802	-0.047619998
118.552475	5.583000183	-0.047619998	101.5812759	8.732000351	-0.04518
118.6440277	5.583000183	-0.04518	102.4307556	8.730999947	-0.042739999
118.552475	5.583000183	-0.04518	103.367836	8.729999542	-0.040290002
118.4609222	5.585000038	-0.047619998	104.5086288	8.729000092	-0.03785
118.4609222	5.585999966	-0.04518	105.8123932	8.727999687	-0.035409998
118.3236084	5.587999821	-0.04518	107.1976395	8.727000237	-0.03297
118.2320557	5.589000225	-0.042739999	108.7051163	8.725000381	-0.03053
118.0031891	5.592000008	-0.04518	110.294075	8.723999977	-0.03053
117.8658676	5.593999863	-0.042739999	111.9848938	8.722000122	-0.02808
117.637001	5.59800005	-0.040290002	113.675705	8.720999718	-0.02076
117.5454483	5.602000237	-0.040290002	115.4683838	8.718999863	-0.015869999
117.3165741	5.605999947	-0.042739999	117.1591949	8.718999863	-0.01343
117.2250366	5.611000061	-0.040290002	118.8907623	8.717000008	-0.01099
117.2250366	5.614999771	-0.040290002	120.5815735	8.715999603	-0.003663
116.9961624	5.620999813	-0.040290002	122.2316513	8.713999748	0.001221
116.7672958	5.626999855	-0.040290002	123.8613586	8.713000298	0.003663
116.5384216	5.632999897	-0.040290002	125.4095688	8.711999893	0.008547
116.4468765	5.638999939	-0.040290002	126.8966751	8.711000443	0.01343
116.2180099	5.645999908	-0.040290002	128.3430328	8.708999634	0.01832
115.9891357	5.653999805	-0.042739999	129.7486572	8.708999634	0.02564
115.8518143	5.662000179	-0.042739999	131.0727844	8.708000183	0.02808
115.7602692	5.671000004	-0.042739999	132.3358154	8.706000328	0.03297
115.5314026	5.677999973	-0.04518	133.5784607	8.706000328	0.040290002
115.3025284	5.688000202	-0.04518	134.821106	8.704000473	0.047619998
115.2109833	5.697000027	-0.047619998	135.9618988	8.703000069	0.052499998
115.0736542	5.705999851	-0.047619998	137.0008392	8.703000069	0.057390001
114.8447876	5.715000153	-0.05006	138.0397644	8.703000069	0.067160003
114.7532425	5.723999977	-0.052499998	139.0990753	8.701999664	0.076920003
114.615921	5.730999947	-0.052499998	140.0769043	8.701999664	0.084250003
114.4328232	5.738999844	-0.05006	141.0343475	8.701999664	0.091580003
114.2039566	5.745999813	-0.052499998	141.9714355	8.703000069	0.098899998
113.9750824	5.751999855	-0.054949999	142.8270264	8.706000328	0.1087
113.7462158	5.757999897	-0.054949999	143.662262	8.708999634	0.1184
113.6088943	5.763000011	-0.054949999	144.4159851	8.711000443	0.125799999
113.4258041	5.768000126	-0.057390001	145.1086121	8.715999603	0.135499999
113.1969299	5.771999836	-0.057390001	145.6993713	8.720000267	0.147699997
113.0596085	5.776000023	-0.057390001	146.3105164	8.725000381	0.157499999
112.9680634	5.778999805	-0.057390001	146.8605347	8.730999947	0.164800003
112.7391891	5.782000065	-0.057390001	147.3087158	8.737999916	0.172199994
112.5103149	5.78399992	-0.059829999	147.6957703	8.744999886	0.179499999
112.2814484	5.785999775	-0.059829999	148.1031952	8.751999855	0.189300001
112.0525818	5.788000107	-0.059829999	148.4494934	8.760000229	0.196600005
111.8237152	5.789999962	-0.062270001	148.6939697	8.769000053	0.203899994
111.6406174	5.790999889	-0.062270001	148.9384155	8.777999878	0.211199999
111.4117508	5.793000221	-0.062270001	149.0810089	8.786999702	0.218600005
111.2744293	5.794000149	-0.062270001	149.243988	8.796999931	0.223399997
111.1828766	5.795000076	-0.064709999	149.3458405	8.80700016	0.228300005
110.95401	5.795000076	-0.067160003	149.3865814	8.81799984	0.230800003
110.8166885	5.796000004	-0.064709999	149.4476929	8.828000069	0.235699996
110.7251434	5.796999931	-0.064709999	149.4884338	8.840000153	0.238100007
110.4962692	5.797999859	-0.067160003	149.5903015	8.850999832	0.240500003
110.4047165	5.797999859	-0.069600001	149.5903015	8.862000465	0.238100007
110.4047165	5.798999786	-0.067160003	149.6310425	8.873000145	0.235699996
110.2674026	5.798999786	-0.067160003	149.6921539	8.883999825	0.235699996
110.0385361	5.800000191	-0.067160003	149.6921539	8.895000458	0.230800003
109.9469833	5.801000118	-0.067160003	149.6921539	8.904999733	0.223399997
109.8096619	5.801000118	-0.067160003	149.6921539	8.914999962	0.216100007
109.7181091	5.802000046	-0.064709999	149.7328949	8.923999786	0.208800003
109.4892426	5.803999901	-0.064709999	149.6921539	8.932999611	0.201499999
109.4892426	5.804999828	-0.067160003	149.5903015	8.942000389	0.191699997
109.3976974	5.806000233	-0.064709999	149.4476929	8.949000359	0.177000001
109.3976974	5.806000233	-0.064709999	149.284729	8.956000328	0.167300001
109.260376	5.80700016	-0.064709999	149.1828613	8.963000298	0.152600005
109.1688232	5.808000088	-0.067160003	149.0402679	8.968999863	0.140400007
109.260376	5.809000015	-0.067160003	148.8976746	8.973999977	0.123300001
109.260376	5.809000015	-0.064709999	148.6939697	8.979999542	0.111100003
109.260376	5.809999943	-0.067160003	148.5513611	8.984000206	0.098899998
109.1688232	5.809999943	-0.067160003	148.3883972	8.98900032	0.086690001
109.1688232	5.81099987	-0.067160003	148.2050476	8.991999626	0.072039999
109.1688232	5.81099987	-0.067160003	148.0013428	8.99600029	0.059829999
109.1688232	5.81099987	-0.064709999	147.7976227	8.998999596	0.04518
109.0315094	5.81099987	-0.067160003	147.5531616	9.001999855	0.03297
108.9399567	5.809999943	-0.069600001	147.3494568	9.005000114	0.02076
108.8026352	5.809000015	-0.067160003	147.1049957	9.006999969	0.008547
108.7110901	5.80700016	-0.067160003	146.8605347	9.008999825	-0.001221
108.619545	5.804999828	-0.067160003	146.6568298	9.01099968	-0.01099
108.4822235	5.802999973	-0.067160003	146.4531097	9.012000084	-0.0232
108.3906708	5.801000118	-0.064709999	146.2086639	9.013999939	-0.03297
108.1618042	5.798999786	-0.064709999	146.0049438	9.015000343	-0.042739999
107.9329376	5.796000004	-0.064709999	145.801239	9.015999794	-0.05006
107.8413849	5.794000149	-0.064709999	145.6178894	9.015999794	-0.059829999
107.6125107	5.791999817	-0.062270001	145.3530579	9.015000343	-0.067160003
107.2463226	5.789000034	-0.062270001	145.1697235	9.015999794	-0.074479997
107.0174561	5.787000179	-0.062270001	144.864151	9.015999794	-0.076920003
106.8343582	5.78399992	-0.062270001	144.6197052	9.015000343	-0.081809998
106.6970367	5.782000065	-0.059829999	144.3141327	9.015999794	-0.086690001
106.3766174	5.78000021	-0.057390001	144.0085602	9.013999939	-0.091580003
106.1477509	5.77699995	-0.057390001	143.662262	9.012999535	-0.094020002
106.0104294	5.776000023	-0.057390001	143.3159332	9.012999535	-0.09646
105.8273315	5.772999763	-0.054949999	142.969635	9.01099968	-0.101300001
105.598465	5.770999908	-0.054949999	142.5825653	9.010000229	-0.103799999
105.3695984	5.769000053	-0.054949999	142.1751404	9.008999825	-0.106200002
105.2322769	5.765999794	-0.054949999	141.7269745	9.006999969	-0.106200002
105.2322769	5.763999939	-0.052499998	141.33992	9.005999565	-0.1087
105.1407318	5.761000156	-0.052499998	140.8306427	9.00399971	-0.111100003
105.0034027	5.760000229	-0.054949999	140.2806091	9.001999855	-0.111100003
104.9118576	5.757999897	-0.054949999	139.7917023	9	-0.111100003
104.6829834	5.756000042	-0.052499998	139.241684	8.998000145	-0.111100003
104.6829834	5.754000187	-0.054949999	138.6509094	8.994999886	-0.111100003
104.5914383	5.752999783	-0.054949999	138.0397644	8.993000031	-0.111100003
104.5914383	5.751999855	-0.054949999	137.4490051	8.989999771	-0.111100003
104.4541168	5.750999928	-0.052499998	136.8582458	8.987999916	-0.1087
104.3625641	5.750999928	-0.054949999	136.2471008	8.984999657	-0.111100003
104.3625641	5.75	-0.054949999	135.6155853	8.980999947	-0.111100003
104.2252426	5.75	-0.054949999	134.9637146	8.977999687	-0.1087
104.1336975	5.75	-0.052499998	134.3118286	8.975000381	-0.106200002
103.996376	5.75	-0.052499998	133.6192017	8.970999718	-0.103799999
103.9048309	5.75	-0.054949999	132.9265747	8.968000412	-0.103799999
103.9048309	5.75	-0.052499998	132.2339478	8.963999748	-0.101300001
103.9048309	5.75	-0.052499998	131.622818	8.961000443	-0.098899998
103.8132858	5.75	-0.05006	130.9913025	8.956999779	-0.098899998
103.6759567	5.749000072	-0.05006	130.3394318	8.954000473	-0.098899998
103.5844116	5.749000072	-0.05006	129.7486572	8.949999809	-0.09646
103.5844116	5.749000072	-0.04518	129.1375122	8.94699955	-0.094020002
103.4470901	5.748000145	-0.04518	128.6486053	8.942000389	-0.091580003
103.355545	5.748000145	-0.047619998	127.996727	8.93900013	-0.089129999
103.355545	5.748000145	-0.042739999	127.4059601	8.93599987	-0.086690001
103.355545	5.747000217	-0.040290002	126.8559341	8.93200016	-0.081809998
103.2182236	5.745999813	-0.035409998	126.3059082	8.928999901	-0.081809998
103.1266785	5.744999886	-0.03297	125.7151413	8.925000191	-0.081809998
103.1266785	5.744999886	-0.02808	125.2058563	8.920999527	-0.081809998
103.0351257	5.743999958	-0.0232	124.7169495	8.918000221	-0.079369999
102.8978043	5.742000103	-0.02076	124.2687836	8.913999557	-0.076920003
102.8978043	5.741000175	-0.02076	123.82061	8.911000252	-0.074479997
102.8978043	5.741000175	-0.02076	123.3317032	8.906999588	-0.074479997
102.8978043	5.738999844	-0.015869999	122.8835297	8.902999878	-0.072039999
102.8978043	5.736999989	-0.015869999	122.4761047	8.901000023	-0.069600001
102.8062592	5.736000061	-0.015869999	122.0686798	8.897000313	-0.069600001
102.8978043	5.735000134	-0.01343	121.7834778	8.894000053	-0.067160003
102.8978043	5.734000206	-0.008547	121.4779129	8.890999794	-0.067160003
102.8062592	5.731999874	-0.008547	121.172348	8.888999939	-0.064709999
102.6689377	5.730000019	-0.006105	120.9889984	8.88599968	-0.062270001
102.8062592	5.728000164	-0.006105	120.744545	8.883999825	-0.062270001
102.6689377	5.725999832	-0.001221	120.4797211	8.880999565	-0.062270001
102.6689377	5.724999905	0.001221	120.2963791	8.87899971	-0.064709999
102.5773926	5.72300005	0.001221	120.0926666	8.876999855	-0.062270001
102.5773926	5.71999979	-0.001221	119.9908066	8.875	-0.062270001
102.4400635	5.717999935	-0.003663	119.8482056	8.873999596	-0.062270001
102.4400635	5.717000008	-0.003663	119.7463531	8.873000145	-0.064709999
102.3485184	5.714000225	-0.006105	119.7463531	8.871999741	-0.062270001
102.2111969	5.711999893	-0.01099	119.7463531	8.871999741	-0.059829999
102.2111969	5.709000111	-0.01099	119.6852417	8.87100029	-0.062270001
102.2111969	5.708000183	-0.015869999	119.6852417	8.869999886	-0.064709999
102.0280991	5.704999924	-0.02076	119.6852417	8.869999886	-0.064709999
102.0280991	5.703000069	-0.0232	119.6444931	8.869999886	-0.064709999
101.8907776	5.701000214	-0.02808	119.5426407	8.869999886	-0.064709999
101.8907776	5.698999882	-0.03053	119.4000397	8.869999886	-0.064709999
101.7992325	5.697000027	-0.035409998	119.2370758	8.869999886	-0.064709999
101.7992325	5.695000172	-0.03785	119.1352158	8.869999886	-0.064709999
102.0280991	5.693999767	-0.040290002	119.0333557	8.869999886	-0.062270001
102.0280991	5.690999985	-0.042739999	118.9926147	8.87100029	-0.067160003
102.1196442	5.68900013	-0.047619998	118.8500137	8.87100029	-0.069600001
102.1196442	5.686999798	-0.047619998	118.7889023	8.87100029	-0.069600001
102.3485184	5.68599987	-0.047619998	118.6463013	8.871999741	-0.067160003
102.4400635	5.684999943	-0.047619998	118.5444489	8.871999741	-0.067160003
102.5773926	5.683000088	-0.047619998	118.4018478	8.871999741	-0.069600001
102.8062592	5.68200016	-0.047619998	118.2999878	8.87100029	-0.069600001
102.8978043	5.679999828	-0.047619998	118.1981354	8.87100029	-0.067160003
103.0351257	5.678999901	-0.047619998	118.096283	8.871999741	-0.069600001
103.1266785	5.677000046	-0.05006	117.9536819	8.87100029	-0.072039999
103.2182236	5.676000118	-0.052499998	117.8925629	8.87100029	-0.072039999
103.355545	5.673999786	-0.054949999	117.8518219	8.87100029	-0.072039999
